0.001161248,0.01037037,0.000662572,0.000205465,0.25,0.029411765,0.25,0.010162602,0.005667276,0.001538462,0.029411765,0.000625156,0.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.001122334,0,0.00166021,0.015910899,0
0.001866291,0.007407407,0.000777248,0.000302155,0.25,0.058823529,0.25,0.004065041,0.008957952,0,0.058823529,0.124781195,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.001840629,0,0.002213614,0.021479714,0
0.002363968,0.01037037,0.001834816,0.000410931,0.25,0.068627451,0.25,0.00203252,0.029798903,0.009230769,0.068627451,0.001250313,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.001257015,0,0.0160487,0.044550517,0
0.00265428,0.008888889,0.001911266,0.000217552,0.25,0.068627451,0.25,0.000677507,0.023948812,0,0.068627451,0.001375344,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.001571268,0,0.0160487,0.037390613,0
0.00199071,0.005925926,0.001121276,0.000157121,0.375,0.098039216,0.375,0.000677507,0.008775137,0.001538462,0.098039216,0.00100025,0.333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.001705948,0,0.005534034,0.028639618,0
0.001617452,0.007407407,0.000879182,0.000386758,0.5,0.098039216,0.5,0.000677507,0.008592322,0.003076923,0.098039216,0.000875219,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.001436588,0,0.003873824,0.029435163,0
0.001658925,0.007407407,0.000777248,0.000193379,0.375,0.088235294,0.375,0.000677507,0.008957952,0.003076923,0.088235294,0.000875219,0.333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.001436588,0,0.004427227,0.021479714,0
0.001451559,0.01037037,0.000904666,0.00050762,0.5,0.107843137,0.5,0.000677507,0.006032907,0.006153846,0.107843137,0.000750188,0.416666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001436588,0,0.00166021,0.035003978,0
0.003525216,0.008888889,0.003427538,0.000580138,0.25,0.068627451,0.25,0.002710027,0.081170018,0.001538462,0.068627451,0.001750438,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00305275,0,0.009407858,0.057279236,0
0.00331785,0.007407407,0.005275095,0.000181293,0.25,0.049019608,0.25,0.010162602,0.086288848,0.001538462,0.049019608,0.001625406,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.002424242,0,0.014388489,0.088305489,0
0.002737226,0.01037037,0.006625723,0.002018395,0.25,0.098039216,0.25,0.000677507,0.089396709,0.023076923,0.098039216,0.001375344,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.001840629,0,0.013835086,0.159904535,0
0.002612807,0.01037037,0.004803649,0.00232055,0.25,0.068627451,0.25,0.009485095,0.036745887,0.04,0.068627451,0.001375344,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.001616162,0,0.014941893,0.112171838,0
0.002198076,0.007407407,0.003695115,0.000640569,0.25,0.078431373,0.25,0.000677507,0.041499086,0.018461538,0.078431373,0.001125281,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.001122334,0,0.015495296,0.099443119,0
0.001368613,0.004444444,0.000547896,0.001534947,0.375,0.088235294,0.375,0.000677507,0.004021938,0.003076923,0.088235294,0.000625156,0.416666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.001301908,0,0.002213614,0.07239459,0
0.002281022,0.007407407,0.001261436,0.000302155,0.375,0.088235294,0.375,0.006097561,0.01261426,0.003076923,0.088235294,0.001125281,0.333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.002020202,0,0.005534034,0.034208433,0
0.002529861,0.011851852,0.006128794,0.000386758,0.25,0.049019608,0.25,0.011517615,0.082084095,0.007692308,0.049019608,0.001375344,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.002244669,0,0.006087438,0.122513922,0
0.001202721,0.008888889,0.003465763,0.000495534,0.25,0.049019608,0.25,0,0.031992687,0.003076923,0.049019608,0.000625156,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.001032548,0,0.003320421,0.127287192,0
0.002032183,0.007407407,0.002612064,0.000241724,0.25,0.098039216,0.25,0,0.063985375,0.009230769,0.098039216,0.00100025,0.333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.001257015,0,0.011621472,0.068416866,0
0.002322495,0.007407407,0.001873041,0.000145034,0.25,0.029411765,0.25,0.004065041,0.027056673,0,0.029411765,0.001125281,0.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.002199776,0,0.003873824,0.036595068,0
0.000580624,0.005925926,0.000700798,0.000132948,0.125,0.039215686,0.125,0,0.002559415,0.001538462,0.039215686,0.000250063,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.000628507,0,0,0.035799523,0
0.001078301,0.007407407,0.000751765,0.000338414,0.375,0.078431373,0.375,0.000677507,0.00511883,0,0.078431373,0.000500125,0.333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.001167228,0,0,0.031026253,0
0.000414731,0.005925926,0.00043322,0.000410931,0.25,0.088235294,0.25,0,0.001279707,0.003076923,0.088235294,0.000250063,0.333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000448934,0,0,0.046141607,0
0.001119774,0.004444444,0.00114676,0.000120862,0.125,0.098039216,0.125,0.000677507,0.020658135,0,0.098039216,0.000500125,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.001077441,0,0.00166021,0.038981702,0
0.001119774,0.008888889,0.000611605,0.000193379,0.125,0.039215686,0.125,0.001355014,0.004021938,0,0.039215686,0.000625156,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.001212121,0,0,0.019888624,0
0.002032183,0.005925926,0.001108534,0.000181293,0.25,0.058823529,0.25,0.000677507,0.018464351,0.001538462,0.058823529,0.00100025,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.002020202,0,0.002213614,0.027844073,0
0.002322495,0.007407407,0.004230269,0.000181293,0.25,0.049019608,0.25,0.002710027,0.024131627,0.004615385,0.049019608,0.001125281,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.002424242,0,0.001106807,0.093078759,0
0.002322495,0.007407407,0.005619123,0.001389913,0.25,0.049019608,0.25,0.003387534,0.060146252,0.004615385,0.049019608,0.001125281,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.002424242,0,0.001106807,0.15274463,0
0.002446914,0.008888889,0.002459163,0.002731481,0.25,0.098039216,0.25,0.010840108,0.011517367,0.156923077,0.098039216,0.001250313,0.333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.002379349,0,0.003320421,0.109785203,0
0.00331785,0.005925926,0.002242552,0.00025381,0.25,0.058823529,0.25,0.001355014,0.051553931,0.004615385,0.058823529,0.001625406,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.003277217,0,0.003873824,0.037390613,0
0.001700398,0.008888889,0.000968375,0.000423017,0.375,0.098039216,0.375,0.00203252,0.010968921,0.015384615,0.098039216,0.000875219,0.416666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.001705948,0,0.00166021,0.032617343,0
0.001700398,0.008888889,0.001057567,0.000229638,0.25,0.078431373,0.25,0,0.009140768,0.003076923,0.078431373,0.000875219,0.333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.001750842,0,0.001106807,0.027048528,0
0.000622097,0.007407407,0.000471446,0.000205465,0.25,0.12745098,0.25,0,0.001828154,0,0.12745098,0.000375094,0.333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000583614,0,0.001106807,0.024661893,0
0.000622097,0.004444444,0.000560638,0.000120862,0.25,0.12745098,0.25,0.000677507,0.005667276,0,0.12745098,0.000250063,0.333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000673401,0,0,0.036595068,0
0.000373258,0.002962963,0.00021661,3.63E-05,0.125,0.029411765,0.125,0,0.001462523,0,0.029411765,0.000125031,0.166666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.000359147,0,0.000553403,0.011137629,0
0.001493033,0.01037037,0.001643689,0.000193379,0.25,0.107843137,0.25,0,0.003473492,0.004615385,0.107843137,0.000750188,0.166666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001346801,0,0.003320421,0.048528242,0
0.003857001,0.007407407,0.003898983,0.000495534,0.5,0.12745098,0.5,0.017615176,0.055393053,0.006153846,0.12745098,0.0020005,0.583333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.003771044,0,0.004980631,0.07239459,0
0.00132714,0.005925926,0.004344945,0.000193379,0.375,0.137254902,0.375,0,0.059780622,0,0.137254902,0.000625156,0.416666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.001346801,0,0.001106807,0.15433572,0
0.001119774,0.005925926,0.00179659,0.000120862,0.25,0.029411765,0.25,0,0.004936015,0.001538462,0.029411765,0.000500125,0.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.000852974,0,0.004427227,0.064439141,0
0.001202721,0.005925926,0.000382253,0.000108776,0.25,0.039215686,0.125,0.000677507,0.006215722,0,0.039215686,0.000625156,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.000897868,0,0.004980631,0.011137629,0
0.00066357,0.005925926,0.000318544,7.25E-05,0.25,0.029411765,0.25,0.000677507,0.004021938,0,0.029411765,0.000375094,0.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.000538721,0,0.002213614,0.011137629,0
0.00132714,0.008888889,0.00078999,0.000265896,0.25,0.058823529,0.25,0.004065041,0.006032907,0.009230769,0.058823529,0.000750188,0.333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.001212121,0,0.002767017,0.024661893,0
0.001078301,0.008888889,0.000802732,0.000326327,0.25,0.058823529,0.25,0.004742547,0.00274223,0.004615385,0.058823529,0.000625156,0.333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.000942761,0,0.002767017,0.038981702,0
0.002363968,0.007407407,0.001439821,0.000108776,0.125,0.039215686,0.125,0.003387534,0.016453382,0.001538462,0.039215686,0.001250313,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.002199776,0,0.004427227,0.031821798,0
0.001161248,0.008888889,0.000624347,0.000145034,0.375,0.107843137,0.375,0.000677507,0.004387569,0.001538462,0.107843137,0.000625156,0.416666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001167228,0,0.001106807,0.023866348,0
0.000539151,0.007407407,0.000203868,0.000229638,0.375,0.078431373,0.375,0.001355014,0.001462523,0.004615385,0.078431373,0.000250063,0.333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000448934,0,0.00166021,0.021479714,0
0.000456204,0.005925926,0.00021661,8.46E-05,0.375,0.098039216,0.375,0.000677507,0.000914077,0.001538462,0.098039216,0.000250063,0.416666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00040404,0,0.001106807,0.015910899,0
0.000829463,0.005925926,0.003338345,0.000290069,0.375,0.078431373,0.375,0.010840108,0.020109689,0.003076923,0.078431373,0.000375094,0.333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000673401,0,0.002767017,0.166268894,0
0.009372926,0.007407407,0.01155679,0.000302155,0.25,0.098039216,0.25,0.008807588,0.093784278,0.009230769,0.098039216,0.004751188,0.166666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.009652076,0,0.006087438,0.070007955,0
0.001202721,0.005925926,0.000637089,0.000302155,0.375,0.098039216,0.25,0.001355014,0.004387569,0.007692308,0.098039216,0.000625156,0.333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000942761,0,0.004427227,0.028639618,0
0.000497678,0.005925926,0.000344028,9.67E-05,0.125,0.009803922,0.125,0.002710027,0.002010969,0,0.009803922,0.000250063,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000359147,0,0.002213614,0.017501989,0
0.000995355,0.005925926,0.000611605,0.000157121,0.25,0.068627451,0.25,0,0.003839122,0,0.068627451,0.000500125,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000583614,0,0.006087438,0.032617343,0
0.001741871,0.002962963,0.001235952,0.000157121,0.25,0.029411765,0.25,0.004065041,0.013162706,0.001538462,0.029411765,0.000875219,0.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.001526375,0,0.004427227,0.039777247,0
0.001866291,0.008888889,0.001286919,0.000531793,0.25,0.078431373,0.25,0.00203252,0.008957952,0.027692308,0.078431373,0.00100025,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.001616162,0,0.004980631,0.036595068,0
0.009829131,0.007407407,0.011926302,0.00025381,0.25,0.088235294,0.25,0.006775068,0.092321755,0.010769231,0.088235294,0.00500125,0.166666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.010011223,0,0.007747648,0.069212411,0
0.001036828,0.005925926,0.000637089,0.000229638,0.125,0.019607843,0.125,0.001355014,0.006946984,0,0.019607843,0.000500125,0.166666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.000987654,0,0.00166021,0.023866348,0
0.000787989,0.007407407,0.000420479,0.000120862,0.125,0.029411765,0.125,0.000677507,0.003839122,0.001538462,0.029411765,0.000375094,0.166666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.000673401,0,0.002213614,0.015910899,0
0.001824818,0.008888889,0.002459163,0.000229638,0.25,0.088235294,0.25,0.000677507,0.005850091,0.010769231,0.088235294,0.124781195,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.001661055,0,0.003873824,0.060461416,0
0.00199071,0.007407407,0.00193675,0.000314241,0.25,0.049019608,0.125,0,0.018829982,0.003076923,0.049019608,0.00100025,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.001840629,0,0.003873824,0.045346062,0
0.001866291,0.01037037,0.00122321,0.000483448,0.125,0.049019608,0.125,0.010162602,0.009689214,0.007692308,0.049019608,0.00100025,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.001795735,0,0.002767017,0.031026253,0
0.000912409,0.004444444,0.000382253,0.000120862,0.125,0.039215686,0.125,0.001355014,0.003107861,0,0.039215686,0.000375094,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.000808081,0,0.002213614,0.016706444,0
0.00132714,0.005925926,0.000522413,0.000181293,0.25,0.068627451,0.25,0.002710027,0.004570384,0,0.068627451,0.000625156,0.333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.001077441,0,0.004427227,0.016706444,0
0.001617452,0.01037037,0.001083051,0.000205465,0.375,0.078431373,0.375,0,0.014076782,0.003076923,0.078431373,0.000875219,0.333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.001391695,0,0.004427227,0.031821798,0
0.000912409,0.004444444,0.000688056,9.67E-05,0.25,0.058823529,0.25,0.001355014,0.005301645,0,0.058823529,0.000375094,0.333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.000673401,0,0.003873824,0.034208433,0
0.000497678,0.008888889,0.000280319,0.000169207,0.375,0.039215686,0.375,0,0.006764168,0.001538462,0.039215686,0.000250063,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.000493827,0,0.000553403,0.017501989,0
0.000705043,0.007407407,0.000254836,0.000157121,0.25,0.068627451,0.25,0,0.001645338,0.003076923,0.068627451,0.000375094,0.333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000628507,0,0.00166021,0.014319809,0
0.001741871,0.005925926,0.000955633,9.67E-05,0.25,0.058823529,0.25,0,0.014259598,0.001538462,0.058823529,0.000875219,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.001481481,0,0.004980631,0.023070804,0
0.000705043,0.007407407,0.000331286,0.000193379,0.375,0.068627451,0.375,0,0.00274223,0.001538462,0.068627451,0.000375094,0.333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000583614,0,0.002213614,0.016706444,0
0.001036828,0.004444444,0.000624347,7.25E-05,0.25,0.039215686,0.25,0.001355014,0.003839122,0,0.039215686,0.000500125,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.001077441,0,0.000553403,0.022275259,0
0.000746516,0.007407407,0.00035677,0.000205465,0.25,0.029411765,0.25,0.000677507,0.004936015,0,0.029411765,0.000375094,0.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00040404,0,0.004980631,0.017501989,0
0.000829463,0.005925926,0.00043322,0.000120862,0.25,0.039215686,0.25,0.001355014,0.004753199,0,0.039215686,0.000375094,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.000314254,0.041666667,0.006087438,0.017501989,0
0.001368613,0.01037037,0.000637089,0.000265896,0.25,0.049019608,0.25,0.004065041,0.007678245,0.004615385,0.049019608,0.000750188,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000942761,0,0.006640841,0.017501989,0
0.001824818,0.005925926,0.001261436,0.000290069,0.25,0.039215686,0.25,0.002710027,0.019195612,0,0.039215686,0.000875219,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.001616162,0,0.004427227,0.038186158,0
0.002198076,0.01037037,0.001248694,0.000290069,0.375,0.058823529,0.25,0.006097561,0.015722121,0.018461538,0.058823529,0.001125281,0.333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.001750842,0,0.007747648,0.033412888,0
0.000953882,0.007407407,0.000624347,0.000229638,0.25,0.049019608,0.25,0,0.002193784,0.004615385,0.049019608,0.000500125,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000763187,0,0.003320421,0.027844073,0
0.001244194,0.007407407,0.00093015,0.000193379,0.125,0.049019608,0.125,0,0.008226691,0.006153846,0.049019608,0.000625156,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000897868,0,0.005534034,0.030230708,0
0.001036828,0.007407407,0.000751765,0.000217552,0.25,0.068627451,0.25,0,0.005667276,0.001538462,0.068627451,0.000500125,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000628507,0,0.006087438,0.024661893,0
0.001119774,0.008888889,0.000586122,0.000386758,0.25,0.068627451,0.25,0,0.004753199,0.006153846,0.068627451,0.000625156,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000808081,0,0.004980631,0.030230708,0
0.001244194,0.002962963,0.000509671,4.83E-05,0.25,0.058823529,0.25,0.000677507,0.004387569,0,0.058823529,0.000625156,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.001257015,0,0.001106807,0.019888624,0
0.001493033,0.005925926,0.000917408,0.000132948,0.25,0.049019608,0.25,0.010162602,0.010968921,0.001538462,0.049019608,0.000750188,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.001346801,0,0.003320421,0.040572792,0
0.000870936,0.004444444,0.000522413,0.000108776,0.25,0.039215686,0.25,0.00203252,0.004021938,0.003076923,0.039215686,0.000375094,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.000718294,0,0.002767017,0.027844073,0
0.000829463,0.005925926,0.000305803,0.000302155,0.125,0.029411765,0.125,0,0.002193784,0.010769231,0.029411765,0.000375094,0.166666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.000673401,0,0.002767017,0.019888624,0
0.000870936,0.007407407,0.000458704,0.000205465,0.25,0.039215686,0.25,0,0.004021938,0.001538462,0.039215686,0.000500125,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.000808081,0,0.00166021,0.025457438,0
0.000995355,0.007407407,0.00057338,0.000169207,0.25,0.049019608,0.25,0.00203252,0.004936015,0,0.049019608,0.000500125,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.001077441,0,0,0.026252983,0
0.001078301,0.005925926,0.000955633,0.000181293,0.125,0.029411765,0.125,0.00203252,0.009506399,0,0.029411765,0.000500125,0.166666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.001167228,0,0,0.033412888,0
0.001700398,0.005925926,0.001019342,0.000229638,0.125,0.049019608,0.125,0.000677507,0.014076782,0.001538462,0.049019608,0.000875219,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.001391695,0,0.005534034,0.027048528,0
0.001368613,0.007407407,0.000879182,0.000229638,0.25,0.049019608,0.25,0.000677507,0.010420475,0,0.049019608,0.000750188,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.001346801,0,0.00166021,0.027048528,0
0.001451559,0.008888889,0.000917408,0.000290069,0.25,0.107843137,0.25,0.000677507,0.012431444,0,0.107843137,0.000750188,0.333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001301908,0,0.003320421,0.030230708,0
0.001161248,0.005925926,0.000713539,0.000181293,0.25,0.049019608,0.25,0.00203252,0.009689214,0.001538462,0.049019608,0.000625156,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.001077441,0,0.002213614,0.027844073,0
0.001285667,0.01037037,0.001184985,0.000737258,0.25,0.039215686,0.125,0,0.009323583,0.024615385,0.039215686,0.000750188,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.001032548,0,0.004427227,0.056483691,0
0.000953882,0.004444444,0.00078999,8.46E-05,0.25,0.049019608,0.25,0.000677507,0.004021938,0,0.049019608,0.000500125,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000852974,0,0.002213614,0.032617343,0
0.000705043,0.005925926,0.000662572,0.000181293,0.125,0.029411765,0.125,0,0.004204753,0.001538462,0.029411765,0.000375094,0.166666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.000718294,0,0.000553403,0.032617343,0
0.001617452,0.008888889,0.001210469,0.000302155,0.125,0.029411765,0.125,0.001355014,0.018647166,0.006153846,0.029411765,0.000875219,0.166666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.001616162,0,0.00166021,0.034208433,0
0.000705043,0.005925926,0.000611605,8.46E-05,0.25,0.039215686,0.25,0,0.006032907,0.001538462,0.039215686,0.000375094,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.000448934,0,0.003873824,0.024661893,0
0.001493033,0.005925926,0.001032084,0.000157121,0.125,0.029411765,0.125,0.003387534,0.016087751,0.001538462,0.029411765,0.000750188,0.166666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.001122334,0,0.006087438,0.027844073,0
0.00066357,0.004444444,0.000458704,3.63E-05,0.125,0.029411765,0.125,0,0.002925046,0,0.029411765,0.000250063,0.166666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.000538721,0,0.002213614,0.016706444,0
